#OTU ID	mgm4530252	mgm4530253	mgm4530254	mgm4530373	mgm4530430	mgm4530431	mgm4530432	mgm4530290	mgm4530291	mgm4530370	mgm4530372	mgm4530427	mgm4530428	mgm4530429	mgm4461451	mgm4461452	mgm4461453	mgm4461454	mgm4461455	mgm4461456	mgm4775061	mgm4775062	mgm4476434	mgm4476436	mgm4476439
Candidatus Desantisbacteria	7.61640404177174e-05	1.22152323947963e-05	6.566994286714971e-05	2.06998623459154e-05	6.643635397289399e-05	6.76246830092984e-05	0.00023516835916622002	0.00016039939449228	0.00016679002178694	4.55809289393318e-05	0.00011066843736166001	3.8738068674848103e-05	7.2183403591846205e-06	4.7997312150519606e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.54438269625981e-05	2.54512425773837e-05	0.0	0.0	0.0005162622612287
Candidatus Edwardsbacteria	1.69253423150483e-05	6.10761619739816e-06	0.0	9.31493805566193e-05	0.0	0.0	0.0	0.00011027458371343999	0.00017721439814863	0.0	0.00011066843736166001	6.972852361472671e-05	0.00012271178610613002	7.199596822577941e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.44001052458141e-05	6.879789009199029e-05	0.0	0.0	0.0
Candidatus Lindowbacteria	9.30893827327658e-05	6.41299700726806e-05	6.566994286714971e-05	0.00055889628333971	0.0	0.0	4.27578834847675e-05	0.0002806989403615	0.00018763877451031	4.55809289393318e-05	0.00022133687472332002	6.972852361472671e-05	0.00011549344574695	2.3998656075259803e-05	0.0	0.0	0.0	0.00048995590396864	0.00021963540522732	0.0	0.00015039677927372	0.00014356091516305	0.0	0.0	0.0
Candidatus Ratteibacteria	0.0	0.0	4.37799619114331e-06	1.03499311729577e-05	0.0	8.4530853761623e-05	2.13789417423838e-05	6.0149772934607204e-05	5.2121881808420796e-05	4.55809289393318e-05	0.00011066843736166001	7.74761373496963e-06	7.2183403591846205e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.62147142333468e-06	2.78372965690134e-06	0.0	0.0	0.0
Candidatus Dadabacteria	8.462671157524159e-06	2.44304647895926e-05	5.25359542937198e-05	2.06998623459154e-05	1.6609088493223498e-05	0.00035502958579881	0.00029930518439337	0.00021052420527112	0.00011466813997852	9.11618578786636e-05	0.00022133687472332002	6.972852361472671e-05	7.940174395103079e-05	2.3998656075259803e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.08876539251963e-05	4.89141068284093e-05	0.0	0.00068917987594762	0.0
Candidatus Firestonebacteria	2.53880134725725e-05	3.05380809869908e-06	4.37799619114331e-06	1.03499311729577e-05	3.3218176986446995e-05	1.69061707523246e-05	2.13789417423838e-05	2.00499243115357e-05	2.08487527233683e-05	4.55809289393318e-05	0.00011066843736166001	0.0	0.0	4.7997312150519606e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.3426670873093203e-05	2.26675129204824e-05	0.0	0.0	0.0
Candidatus Raymondbacteria	2.53880134725725e-05	3.05380809869908e-06	1.75119847645733e-05	1.03499311729577e-05	0.0	0.0	4.27578834847675e-05	6.0149772934607204e-05	0.00011466813997852	0.0	0.0	0.0	2.8873361436738502e-05	2.3998656075259803e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.9158825385188198e-05	1.55093509455932e-05	0.0	0.0	0.0
Candidatus Riflebacteria	8.462671157524159e-06	6.10761619739816e-06	1.75119847645733e-05	2.06998623459154e-05	0.0	0.0	2.13789417423838e-05	4.00998486230714e-05	5.2121881808420796e-05	0.0	0.0	7.74761373496963e-06	7.2183403591846205e-06	2.3998656075259803e-05	0.0	0.00082884376295068	0.00039666798889328997	0.0014698677119059302	0.00043927081045464	0.0	7.280353646371509e-05	7.07862684183484e-05	0.0	0.0	0.0
Candidatus Wallbacteria	0.0	6.10761619739816e-06	0.0	3.10497935188731e-05	0.0	1.69061707523246e-05	0.0	2.00499243115357e-05	4.16975054467366e-05	0.0	0.0	0.0	7.2183403591846205e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50077465517307e-05	1.67023779414081e-05	0.0	0.0	0.0
candidate division CPR1	8.462671157524159e-06	0.0	0.0	0.0	1.6609088493223498e-05	1.69061707523246e-05	0.0	0.0	1.0424376361684199e-05	4.55809289393318e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8738238077782297e-06	2.38605399162972e-06	0.0	0.0	0.0
Candidatus Coatesbacteria	0.0	3.05380809869908e-06	0.0	8.27994493836616e-05	0.0	0.0	4.27578834847675e-05	0.00012029954586921	8.33950108934733e-05	9.11618578786636e-05	0.00011066843736166001	0.00011621420602454	5.0528382514292296e-05	4.7997312150519606e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00014880021049162	0.00014912837447685	0.000659195781147	0.0	0.0
Candidatus Bipolaricaulota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.012481077883929e-05	7.29706345317891e-05	0.0	0.00011066843736166001	3.8738068674848103e-05	5.77467228734769e-05	7.199596822577941e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.22661825018616e-05	5.84583227949282e-05	0.0	0.0	0.0
Candidatus Blackallbacteria	8.462671157524159e-06	9.16142429609723e-06	3.940196572028979e-05	0.0	4.98272654796705e-05	3.38123415046492e-05	0.00021378941742383	2.00499243115357e-05	3.12731290850525e-05	4.55809289393318e-05	0.0	5.42332961447874e-05	3.60917017959231e-05	0.0	0.0	0.0	0.0	0.00097991180793728	0.00021963540522732	0.0	2.07553941672872e-05	2.6644269573198603e-05	0.0	0.0	0.0
candidate division CPR2	8.462671157524159e-06	0.0	0.0	2.06998623459154e-05	0.0	3.38123415046492e-05	0.0	1.00249621557679e-05	0.0	0.0	0.0	7.74761373496963e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.70558888481586e-06	5.96513497907431e-06	0.0	0.0	0.0
Candidatus Fraserbacteria	6.77013692601933e-05	1.83228485921945e-05	3.940196572028979e-05	0.0	0.0	5.0718512256973796e-05	4.27578834847675e-05	0.00011027458371343999	2.08487527233683e-05	0.0	0.00011066843736166001	7.74761373496963e-05	4.33100421551077e-05	2.3998656075259803e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.53270603081505e-05	1.9883783263581e-05	0.0	0.0	0.0
Candidatus Fischerbacteria	8.462671157524159e-06	1.52690404934954e-05	0.0	0.0	0.0	0.0	2.13789417423838e-05	1.00249621557679e-05	1.0424376361684199e-05	0.0	0.0	1.54952274699393e-05	1.4436680718369199e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02180402054337e-05	5.16978364853107e-06	0.0	0.0	0.0
Candidatus Sumerlaeota	0.0	0.0	0.0	0.00012419917407549	0.0	0.0	0.0	2.00499243115357e-05	1.0424376361684199e-05	0.0	0.0	2.3242841204908897e-05	1.4436680718369199e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4267845487905e-05	2.22698372552107e-05	0.0	0.0	0.0
candidate division WOR-3	8.462671157524159e-06	6.10761619739816e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3242841204908897e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.80996105649427e-05	1.35209726192351e-05	0.0	0.0	0.0
Candidatus Wirthbacteria	0.0	3.05380809869908e-06	0.0	0.0	0.0	0.0	0.0	5.012481077883929e-05	5.2121881808420796e-05	0.0	0.0	3.09904549398785e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30918640132119e-05	2.02814589288526e-05	0.0	0.0	0.0005162622612287
Candidatus Abawacabacteria	0.0	0.0	0.0	0.0	8.30454424661175e-05	1.69061707523246e-05	0.0002565473009086	2.00499243115357e-05	1.0424376361684199e-05	4.55809289393318e-05	0.0	3.8738068674848103e-05	7.21834035918462e-05	4.7997312150519606e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.579412692594092e-07	3.9767566527162e-07	0.0	0.0	0.0
Candidatus Absconditabacteria	8.462671157524159e-06	1.22152323947963e-05	1.3133988573429901e-05	0.0	1.6609088493223498e-05	3.38123415046492e-05	0.0	0.0	1.0424376361684199e-05	4.55809289393318e-05	0.0	7.74761373496963e-06	1.4436680718369199e-05	4.7997312150519606e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.87537311812438e-05	4.69257285020512e-05	0.0	0.0	0.0
candidate division CPR3	0.0	0.0	0.0	0.0	1.6609088493223498e-05	0.0	4.27578834847675e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.83176507703764e-06	3.57908098744458e-06	0.0	0.0	0.0
Candidatus Delongbacteria	8.462671157524159e-06	0.0	4.37799619114331e-06	0.0	0.0	0.0	0.0	1.00249621557679e-05	0.0	4.55809289393318e-05	0.0	7.74761373496963e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7881570359509e-05	2.22698372552107e-05	0.0	0.0	0.0
Candidatus Calescamantes	8.462671157524159e-06	0.0	0.0	0.0	1.6609088493223498e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.74761373496963e-06	0.0	2.3998656075259803e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.38627512839606e-07	3.9767566527162e-07	0.0	0.0	0.0
Planctomycetota	0.0047137078347409605	0.0025316069138215398	0.00559070113609001	0.00399507343276167	0.0069259899016742	0.00610312764158918	0.00543025120256547	0.0152379424767672	0.0176484691803313	0.00834130999589772	0.0065294378043382	0.0135350811949919	0.0166310561875614	0.0215027958434328	0.00351802990325418	0.00538748445917945	0.00952003173343911	0.0107790298873101	0.00900505161432023	0.00957701516360734	0.0106293163237024	0.00921414516434345	0.017139090309821997	0.0151619572708477	0.00309757356737222
Candidatus Omnitrophica	0.0006177749944992599	0.0005954925792463201	0.0008974892191843699	0.00074519504445295	0.00097993622110018	0.00174133558748943	0.0016247995724211698	0.00166414371785747	0.00153238332516757	0.0009116185787866301	0.00088534749889331	0.0008909755795215	0.00111162441531443	0.0012719287719887699	0.00043975373790677	0.00082884376295068	0.0021816739389131303	0.00097991180793728	0.00241598945750055	0.00319233838786911	0.00125075198389637	0.00098066819055981	0.003295978905735	0.00206753962784287	0.00103252452245741
Verrucomicrobiota	0.0018194742988676899	0.0008428510352409401	0.0023159599851148103	0.00159388940063549	0.00102976348657986	0.00120033812341505	0.00096205237840726	0.0028771641387053803	0.00255397220861262	0.0018688180865126	0.0017706949977866302	0.00237851741663568	0.00252641912571462	0.00273584679257962	0.0013192612137203198	0.00082884376295068	0.00138833796112654	0.00097991180793728	0.00153744783659126	0.00079808459696727	0.00229043757479925	0.00201382956893549	0.002636783124588	0.00206753962784287	0.0005162622612287
Lentisphaerota	0.0002115667789381	0.00014963659683625	0.00023203379813059	0.00031049793518872997	0.00023252723890512003	0.00028740490278951003	0.0003848209513629	0.0007518721616825901	0.00063588695806273	0.0005925520762113099	0.00044267374944665	0.00037188545927853997	0.00038257203903677996	0.00050397177758045	0.00087950747581354	0.00041442188147534	0.00099166997223324	0.00097991180793728	0.00043927081045464	0.00079808459696727	0.00070344820539282	0.00056112036369825	0.001318391562294	0.00137835975189524	0.0
Chlamydiota	0.00044852157134878	0.00020460514261283	0.0007792833220235099	1.03499311729577e-05	0.00161108158384268	0.0006086221470836799	0.00044895777659005	9.02246594019108e-05	5.2121881808420796e-05	0.00031906650257532	0.00099601593625498	0.00024792363951902003	0.00025264191257146003	0.00019198924860207	0.00043975373790677	0.0	0.00039666798889328997	0.0	0.00109817702613661	0.0	0.00015518648562002	9.58398353304605e-05	0.0	0.00068917987594762	0.0005162622612287
Kiritimatiellota	4.231335578762079e-05	1.83228485921945e-05	9.19379200140096e-05	0.0	4.98272654796705e-05	0.00011834319526626999	6.41368252271513e-05	0.00032079878898457	0.00021891190359536	0.0	0.00011066843736166001	0.00014720466096442	0.0001876768493388	0.00016799059252681	0.0	0.0	0.0	0.0	0.0	0.0	0.0001839247236978	0.000161058644435	0.0	0.0	0.0
Thermodesulfobacteriota	0.0039943807863514	0.0024369388627618603	0.004496202088304179	0.0039640236392428	0.007839489768801491	0.0077261200338123405	0.007717797969000529	0.0110174334091889	0.0102367375871738	0.00519622589908382	0.0049800796812749	0.00602764348580637	0.00656147138649882	0.00681561832537378	0.00659630606860158	0.00372979693327808	0.0053550178500595	0.00587947084762371	0.00746760377772897	0.007182761372705509	0.0101873860848174	0.009270217433146741	0.013843111404087002	0.0179186767746382	0.00619514713474445
Nitrospirota	0.00281806949545555	0.00052830880107494	0.00288509948996344	0.00165598898767323	0.00250797236247675	0.0024175824175824197	0.00243719935863175	0.004801956872612811	0.00511836879358692	0.00282601759423857	0.0030987162461266	0.00131709433494484	0.00173240168620431	0.00167990592526818	0.00219876868953386	0.00248653128885205	0.00138833796112654	0.00195982361587457	0.00241598945750055	0.00319233838786911	0.00326881492446952	0.00257097317598103	0.001318391562294	0.0027567195037904897	0.00154878678368611
Campylobacterota	0.00217490648748371	0.0023667012764917897	0.00320031521572576	0.00171808857471098	0.00441801753919745	0.00696534234995773	0.007803313735970071	0.0008521217832402599	0.00112583264706189	0.00278043666529924	0.00475874280655157	0.0012706086525350198	0.0009022925448980699	0.00143991936451559	0.00263852242744063	0.0045586406962287605	0.00158667195557319	0.0029397354238118604	0.00219635405227323	0.00239425379090184	0.00085256772964087	0.00057106225533004	0.002636783124588	0.0	0.00464636035105834
Bacteroidota	0.0239747473892659	0.0232181029744091	0.0224503644681829	0.0165495399455594	0.0394798033483922	0.0483685545224007	0.0864350614644575	0.0165512125191727	0.0152404382407822	0.0350517343543461	0.0442673749446658	0.0109318829800421	0.0110151873881157	0.0119993280376299	0.0228671943711522	0.0443431413178616	0.0156683855612852	0.0333170014698677	0.0298704151109159	0.0303272146847566	0.0111367058826535	0.00833687264675425	0.013843111404087002	0.0234321157822192	0.041817243159525
Ignavibacteriota	0.00030465616167087004	0.00021987418310633001	0.00029770374099773997	0.00044504704043718	0.0014283816104172199	0.0017751479289940802	0.00200962052378407	0.00045112329700955	0.00041697505446736	0.00045580928939331	0.0016600265604249699	0.00027116648072393	0.00022376855113472003	0.00050397177758045	0.0	0.0	0.0	0.00048995590396864	0.0	0.00079808459696727	0.00036114385851079	0.00025928453375709	0.001977587343441	0.00137835975189524	0.00154878678368611
Chlorobiota	0.00038082020208858	0.00021071275881023	0.00027143576385088	0.00011384924290253	0.0004982726547967	0.0009467455621301699	0.00076964190272581	0.00069172238874798	0.00068800883987115	0.00022790464469665	0.00055334218680832	0.00040287591421842	0.00038979037939596	0.00045597446542993	0.00043975373790677	0.00082884376295068	0.00019833399444664	0.00097991180793728	0.00021963540522732	0.0	0.0005833862329789799	0.00049073177094518	0.001318391562294	0.0	0.0
Balneolota	1.69253423150483e-05	6.10761619739816e-06	3.0645973338003196e-05	1.03499311729577e-05	0.0	0.0	2.13789417423838e-05	3.0074886467303602e-05	6.2546258170105e-05	0.0	0.00022133687472332002	0.0	5.0528382514292296e-05	4.7997312150519606e-05	0.0	0.00041442188147534	0.00019833399444664	0.0	0.00021963540522732	0.0	3.00154931034615e-05	2.9427999230099896e-05	0.0	0.0	0.0
Gemmatimonadota	0.00012694006736286	0.00014352898063885	0.00015760786288115	0.00038294745339943	0.00036539994685091	0.00013524936601859	0.0002565473009086	0.00813024430832774	0.00689051277507323	0.00063813300515064	0.00044267374944665	0.00216158423205653	0.00180458508979615	0.00182389786171974	0.00043975373790677	0.0	0.00059500198333994	0.0	0.0	0.0	0.00199124058503389	0.0018137987093038602	0.001977587343441	0.004135079255685729	0.0005162622612287
candidate division Zixibacteria	2.53880134725725e-05	1.22152323947963e-05	2.1889980955716603e-05	3.10497935188731e-05	0.00019930906191868	0.00021978021978022	0.0001282736504543	0.00019047428095958	0.00018763877451031	0.00022790464469665	0.00022133687472332002	5.42332961447874e-05	5.0528382514292296e-05	2.3998656075259803e-05	0.0	0.0	0.0	0.0	0.00021963540522732	0.0	8.813059677186559e-05	7.714907906269441e-05	0.0	0.00068917987594762	0.0
Candidatus Marinimicrobia	0.00012694006736286	9.77218591583705e-05	0.00010944990477858001	4.13997246918308e-05	0.00011626361945256001	0.00020287404902788998	0.0003848209513629	0.0003107738268288	0.00030230691448884	0.00013674278681799	0.0	5.42332961447874e-05	0.00012271178610613002	9.59946243010391e-05	0.0	0.0	0.00019833399444664	0.0	0.00021963540522732	0.0	8.972716555396469e-05	8.31142140417687e-05	0.0	0.0	0.00103252452245741
Candidatus Hydrogenedentes	8.462671157524159e-06	3.05380809869908e-06	0.0	0.0	0.0	0.0	0.0	1.00249621557679e-05	1.0424376361684199e-05	0.0	0.00022133687472332002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.51245132061783e-06	2.78372965690134e-06	0.0	0.0	0.0
Fibrobacterota	4.231335578762079e-05	3.05380809869908e-06	4.37799619114331e-06	1.03499311729577e-05	0.00028235450438478997	0.00023668639053253999	0.0002565473009086	4.00998486230714e-05	3.12731290850525e-05	4.55809289393318e-05	0.0	2.3242841204908897e-05	2.16550210775538e-05	4.7997312150519606e-05	0.0	0.0	0.00019833399444664	0.0	0.0	0.0	2.1394021680126802e-05	9.14654030124727e-06	0.0	0.0	0.0
Candidatus Cloacimonetes	2.53880134725725e-05	6.10761619739816e-06	1.3133988573429901e-05	0.0	1.6609088493223498e-05	0.0	4.27578834847675e-05	4.00998486230714e-05	2.08487527233683e-05	0.0	0.00011066843736166001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7476476155564594e-06	3.9767566527162e-06	0.000659195781147	0.0	0.0
Elusimicrobiota	0.0004908349271364	0.00020155133451413	0.00029770374099773997	0.00074519504445295	0.0008968907786340599	0.00074387151310228	0.00074826296098343	0.00279696444145923	0.0023037871759322	0.00132184693924062	0.00143868968570164	0.0014797942233792	0.00139313968932263	0.00155991264489189	0.0	0.00124326564442603	0.00158667195557319	0.00195982361587457	0.00153744783659126	0.0	0.00241049954721309	0.0023168584258724603	0.003295978905735	0.004135079255685729	0.0005162622612287
Acidobacteriota	0.00124401266015605	0.00087949673242533	0.00146662872403301	0.0024218838944721	0.0019598724422003697	0.0021301775147929	0.0012613575628006401	0.0213230945053182	0.0210676646269637	0.00373763617302521	0.00199203187250996	0.0218947564150242	0.020918750360917	0.0270944827089683	0.00263852242744063	0.00124326564442603	0.00396667988893296	0.00440960313571779	0.0019767186470459	0.00319233838786911	0.0188679305530897	0.0139488716350674	0.023071852340145	0.0220537560303239	0.00258131130614352
Myxococcota	0.0012101619755259599	0.00095889574299151	0.00116016899065298	0.0036949254287459	0.00249136327398352	0.00163989856297549	0.00151790486370925	0.0149371936120941	0.0141980006046138	0.00761201513286841	0.00553342186808322	0.007801847031114421	0.00856095166599295	0.00928747990112554	0.0030782761653474103	0.00124326564442603	0.00297500991669972	0.00440960313571779	0.0050516143202284204	0.00399042298483639	0.0119206211546641	0.0115874735346845	0.009887936717205009	0.0055134390075809794	0.00103252452245741
Nitrospinota	0.00027080547704077	0.00015574421303365	0.00041590963815861	0.00033119779753464	0.0002159181504119	0.00033812341504649	0.00042757883484767	0.00046114825916532	0.0005524919471692599	0.00018232371575732	0.00044267374944665	0.00017044750216933	0.00027429693364901	0.00019198924860207	0.0	0.0	0.00039666798889328997	0.0	0.00021963540522732	0.0	0.00057476476155564	0.00042113852952264	0.0	0.0	0.0
Candidatus Tectomicrobia	4.231335578762079e-05	3.05380809869908e-06	5.69139504848631e-05	8.27994493836616e-05	0.0	0.0	0.0	0.00147366943689788	0.0020431777668901	0.00013674278681799	0.0	0.0001781951159043	0.0002309868914939	0.00035997984112888997	0.0	0.0	0.0	0.0	0.00043927081045464	0.0	0.00062649359009565	0.0005702669039995	0.0	0.00068917987594762	0.0
Spirochaetota	0.00082087910227984	0.0006321382764307	0.00106385307444783	0.0027841314855256197	0.00172734520329524	0.00201183431952663	0.0027792624265098897	0.00194484265821897	0.0022308165414004102	0.00191439901545193	0.0035413899955732604	0.00117763728771538	0.00145810475255529	0.00155991264489189	0.00263852242744063	0.00207210940737671	0.00198333994446648	0.00195982361587457	0.00153744783659126	0.00478850758180367	0.0022198692346304697	0.0017784055750946898	0.003955174686882	0.0048242591316333605	0.00206504904491482
Bdellovibrionota	0.00077010307533469	0.00045807121480486	0.0008887332268020901	0.0006209958703774599	0.00348790858357693	0.00464919695688926	0.00401924104756815	0.00043107337269801	0.00056291632353094	0.00063813300515064	0.00077467906153165	0.00038738068674847996	0.00036091701795922996	0.00040797715327941	0.0	0.0029009531703273897	0.00079333597778659	0.00048995590396864	0.00109817702613661	0.00159616919393456	0.00042341004101265	0.00033842199114614	0.001977587343441	0.00137835975189524	0.0005162622612287
Synergistota	4.231335578762079e-05	3.35918890856899e-05	8.3181927631723e-05	0.00075554497562591	4.98272654796705e-05	0.00010143702451394	0.0	0.00063157261581337	0.0005524919471692599	0.00018232371575732	0.00011066843736166001	0.00044936159662822996	0.00048362880406536	0.00083995296263409	0.0	0.0	0.0	0.0	0.0006589062156819599	0.00159616919393456	0.00054251407215724	0.00050703647322131	0.000659195781147	0.00068917987594762	0.0
Caldisericota	3.38506846300966e-05	2.74842728882917e-05	1.75119847645733e-05	0.0	0.0	0.0	4.27578834847675e-05	2.00499243115357e-05	1.0424376361684199e-05	0.0	0.0	7.74761373496963e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.066961371976261e-06	4.77210798325944e-06	0.0	0.0	0.0
Fusobacteriota	0.00030465616167087004	0.0003206498503634	0.00042904362673204	0.00011384924290253	0.0010629816635663	0.0008284023668639	0.0014110101549973302	0.00010024962155766999	8.33950108934733e-05	0.00082045672090797	0.0018813634351483	0.00022468079831411002	0.00016602182826123998	0.00033598118505363	0.0	0.00124326564442603	0.00059500198333994	0.00097991180793728	0.00021963540522732	0.0	7.82318703228518e-05	6.163972811710121e-05	0.0	0.00068917987594762	0.00103252452245741
Thermotogota	0.0002454174635682	0.00016185182923105	0.00020576582098373	0.0003415477287076	0.00026574541589157	0.00032121724429416	0.00044895777659005	0.00025062405389418996	0.00020848752723368	0.00027348557363599	0.00121735281097831	0.00016269988843436	0.00015158514754287	0.00019198924860207	0.00043975373790677	0.00082884376295068	0.0	0.0	0.00043927081045464	0.0	0.0001628500157741	0.00014356091516305	0.000659195781147	0.0	0.00103252452245741
Atribacterota	5.92386981026691e-05	3.66456971843889e-05	7.0047939058293e-05	1.03499311729577e-05	8.30454424661175e-05	0.00015215553677091999	4.27578834847675e-05	4.00998486230714e-05	8.33950108934733e-05	9.11618578786636e-05	0.00022133687472332002	0.00015495227469939	0.00015158514754287	0.0	0.00087950747581354	0.0	0.0	0.0	0.0	0.0	0.00011718814860606001	8.629561936394159e-05	0.0	0.0	0.0
Chrysiogenota	4.231335578762079e-05	1.22152323947963e-05	1.3133988573429901e-05	1.03499311729577e-05	0.00019930906191868	0.00020287404902788998	6.41368252271513e-05	2.00499243115357e-05	5.2121881808420796e-05	9.11618578786636e-05	0.00011066843736166001	0.0001007189785546	5.0528382514292296e-05	0.00011999328037628999	0.0	0.0	0.0	0.0	0.0	0.0	6.19468687454418e-05	4.17559448535201e-05	0.000659195781147	0.0	0.00103252452245741
Aquificota	4.231335578762079e-05	6.41299700726806e-05	0.00010069391239629	3.10497935188731e-05	0.00023252723890512003	0.00025359256128486003	0.00021378941742383	7.0174735090375e-05	6.2546258170105e-05	0.00018232371575732	0.00044267374944665	0.00013170943349448	0.0001371484668245	9.59946243010391e-05	0.0	0.00041442188147534	0.0	0.00048995590396864	0.00021963540522732	0.0	0.00015422854435076	0.00013242599653545	0.000659195781147	0.0	0.0
Calditrichota	1.69253423150483e-05	1.22152323947963e-05	1.75119847645733e-05	0.00016559889876732	4.98272654796705e-05	5.0718512256973796e-05	4.27578834847675e-05	0.00011027458371343999	8.33950108934733e-05	4.55809289393318e-05	0.0	1.54952274699393e-05	4.33100421551077e-05	2.3998656075259803e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.72739290535923e-05	7.47630250710646e-05	0.000659195781147	0.00068917987594762	0.0
Deferribacterota	6.77013692601933e-05	2.44304647895926e-05	7.88039314405797e-05	3.10497935188731e-05	0.00034879085835768997	0.00027049873203718996	0.00021378941742383	5.012481077883929e-05	9.38193872551575e-05	0.00022790464469665	0.00011066843736166001	3.09904549398785e-05	5.0528382514292296e-05	4.7997312150519606e-05	0.0	0.00082884376295068	0.0	0.0	0.0	0.0	0.00010186108829790999	6.64118361003606e-05	0.000659195781147	0.0	0.0
Dictyoglomota	2.53880134725725e-05	9.16142429609723e-06	3.50239695291465e-05	1.03499311729577e-05	3.3218176986446995e-05	0.0	6.41368252271513e-05	1.00249621557679e-05	0.0	9.11618578786636e-05	0.00011066843736166001	3.09904549398785e-05	1.4436680718369199e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.8987264490139e-06	6.3628106443459295e-06	0.0	0.0	0.0
Coprothermobacterota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00249621557679e-05	0.0	0.0	0.0	0.0	1.4436680718369199e-05	2.3998656075259803e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.4283338591366504e-06	2.78372965690134e-06	0.0	0.0	0.0
Nitrososphaerota	0.0340368633955622	0.13700910034813402	0.0547555983626294	0.00040364731574535	0.00131211799096466	0.00071005917159763	0.00344200962052378	0.00231576625798238	0.00246015282135746	0.0237932449063312	0.0156042496679947	0.00012396181975951002	0.00012271178610613002	0.00011999328037628999	0.00043975373790677	0.0	0.00059500198333994	0.0063694267515923605	0.0155941137711399	0.00558659217877095	0.0072570437421528595	0.00572692725557661	0.031641397495056	0.0289455547898001	0.0325245224574084
Candidatus Bathyarchaeota	8.462671157524159e-06	9.16142429609723e-06	8.75599238228663e-06	0.0	1.6609088493223498e-05	1.69061707523246e-05	2.13789417423838e-05	0.00011027458371343999	3.12731290850525e-05	0.0	0.00022133687472332002	3.09904549398785e-05	4.33100421551077e-05	2.3998656075259803e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.71416692956833e-05	1.9883783263581e-05	0.0	0.00068917987594762	0.0
Thermoproteota	0.00019464143662305	0.00019544371831674	0.0001926318324103	9.31493805566193e-05	0.00019930906191868	0.00028740490278951003	0.00044895777659005	0.00023057412958266	0.00025018503268042	0.00132184693924062	0.00143868968570164	0.00018594272963926999	7.940174395103079e-05	0.00019198924860207	0.0	0.00041442188147534	0.0	0.00097991180793728	0.00043927081045464	0.0	0.00022607413954522002	0.00020003085963162	0.000659195781147	0.00068917987594762	0.0005162622612287
Candidatus Korarchaeota	0.0	0.0	2.1889980955716603e-05	0.0	0.0	0.0	0.0	2.00499243115357e-05	0.0	4.55809289393318e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.23519629493862e-06	5.5674593138026905e-06	0.0	0.0	0.0
Euryarchaeota	0.00173484758729245	0.00150858120075734	0.00198323227458792	0.00259783272441238	0.00244153600850385	0.00233305156382079	0.00286477819347942	0.0109071588254754	0.0108413514161515	0.0132640503213455	0.0118415227976981	0.0070348332713524205	0.007369925506727491	0.00856752021886774	0.00395778364116095	0.00372979693327808	0.00674335581118604	0.00440960313571779	0.00724796837250165	0.00478850758180367	0.008974951751691409	0.00882124160705508	0.009887936717205009	0.011026878015161999	0.00154878678368611
Candidatus Woesearchaeota	1.69253423150483e-05	1.83228485921945e-05	3.50239695291465e-05	0.0	9.9654530959341e-05	5.0718512256973796e-05	2.13789417423838e-05	0.00015037443233651	4.16975054467366e-05	9.11618578786636e-05	0.0	2.3242841204908897e-05	2.8873361436738502e-05	7.199596822577941e-05	0.0	0.00041442188147534	0.0	0.0	0.00021963540522732	0.0	5.0770887270748704e-05	3.73815125355323e-05	0.000659195781147	0.0	0.00103252452245741
