#OTU ID	mgm4566569	mgm4566594	mgm4566599	mgm4578951	mgm4612993	mgm4612994	mgm4612995	mgm4612996	mgm4612997
Gemmatimonadota	0.0008135625665506	0.0001355050272365	0.0004237737048416	0.0001635864004256	0.0004635901574765	0.0005097250694975	0.0005380776540738	0.0007132800293038	0.0010624804310849
candidate.division.Zixibacteria	0.0011365947620927	0.0005962221198406	0.0006886322703676	0.0001040171229596	5.95701342249637e-05	0.0001166209027899	0.0001385607692893	0.0001538166562691	0.000139156729027
Candidatus.Marinimicrobia	0.0005144586817893	0.0005691211143933	0.0004237737048416	3.11593143667809e-05	8.69531797961164e-05	0.0001349657639029	0.0001759721769975	0.0002496837815717	0.0001372762326888
Candidatus.Hydrogenedentes	0.0001914264862472	0.0001084040217892	0.0	3.20757647893332e-06	6.72566031572171e-06	1.6379340279484e-05	2.44790692411258e-05	3.64867417196559e-05	1.1282978029221e-05
Fibrobacterota	4.78566215618008e-05	8.13030163419063e-05	0.0001059434262104	6.41515295786665e-06	4.13147705108619e-05	0.0001126898611228	9.83781461954677e-05	8.51357306791971e-05	4.13709194404771e-05
Candidatus.Cloacimonetes	0.000107677398514	0.0001084040217892	5.29717131052018e-05	5.95692774659046e-06	3.26674929620769e-05	4.78276736160932e-05	8.49839384974932e-05	8.01277465215973e-05	6.95783645135297e-05
Elusimicrobiota	0.0041515619204862	0.002520393506599	0.002383727089734	0.0004628074633889	0.0004722374350253	0.0008137256250847	0.0009856289388785	0.001014474505068	0.001081285394467
Acidobacteriota	0.0056470813442925	0.0021680804357841	0.0025956139421548	0.000814724425649	0.0019019206564244	0.0023107973266296	0.0024770046856633	0.0032129795502544	0.0044060029204108
Myxococcota	0.005024945263989	0.0017615653540746	0.0019069816717872	0.0010745381204426	0.0019379509795443	0.0026049702780491	0.0030926763705392	0.0038718871801329	0.0048272341001684
Nitrospinota	0.0019262290178624	0.0016531613322854	0.0011653776883144	0.0001819154088766	0.000139317249397	0.0002417590625251	0.0002840495770432	0.0003734525328953	0.0002284803050917
Candidatus.Tectomicrobia	0.0002512472631994	0.0001626060326838	5.29717131052018e-05	3.6199791690819e-05	3.98735575860644e-05	5.37242361167074e-05	5.7271784639615e-05	8.44203043709686e-05	8.83833278955648e-05
Spirochaetota	0.0080758048885538	0.0079676956015068	0.0047674541794681	0.0006176875848003	0.0020777486332497	0.0041020419795939	0.0076905845647921	0.005518798541675	0.0031460703738144
Bdellovibrionota	0.0014955194238062	0.0016260603268381	0.0011124059752092	0.0002387353350748	0.0004828063298071	0.0008248635764748	0.0010512143696755	0.0010409452784725	0.0007089471195027
Synergistota	0.0011605230728736	0.0005691211143933	0.0007416039834728	0.0001053917985935	0.0001369152278557	0.0002057245139103	0.0002489475154899	0.0002639923077363	0.0002801939543923
Caldisericota	0.0002033906416376	0.0003523130708149	0.0003708019917364	8.24805380297141e-06	1.44121292479751e-05	3.99655902819409e-05	4.75725307893576e-05	5.00798415759983e-05	1.97452115511368e-05
Fusobacteriota	0.0036131749279159	0.0062332312528794	0.0019069816717872	0.0001745838054962	0.0052834865823076	0.0073327030563193	0.0073146230107869	0.0042031295608427	0.0028498922005474
Thermotogota	0.0025962217197277	0.0030624136155451	0.001854009958682	0.000119596780143	0.0005529453588139	0.0008091394098065	0.0009537599619419	0.0006753624349677	0.0008114341699348
Atribacterota	0.0461218190301856	0.110978617306702	0.264275876681852	0.0001732091298624	0.0001249051201491	0.0001821382639078	0.0002355533077919	0.0002010347926122	0.0001871093856512
