#OTU ID	mgm4454153	mgm4563797	mgm4589544	mgm4589543	mgm4589538	mgm4589547	mgm4589545	mgm4589537	mgm4589539	mgm4589548	mgm4589546	mgm4589540	mgm4589541	mgm4694205	mgm4694207	mgm4694211	mgm4694208	mgm4694212	mgm4694214	mgm4694206	mgm4694213	mgm4694209	mgm4694210	mgm4528142	mgm4528143	mgm4528144	mgm4528145	mgm4528146	mgm4528147
Calditrichota	0.00017243980772961	4.53631117804015e-05	6.56205165527753e-05	6.98026910599372e-05	6.609294320137691e-05	5.99435674129641e-05	3.83469514173623e-05	3.82203227879988e-05	5.04356378216848e-05	7.71494384623015e-05	0.00010012575795198001	5.34412337290529e-05	8.12747125922976e-05	2.1883102218596398e-05	2.13547509467504e-05	2.2955391934623e-05	1.0524875543346699e-05	1.12170567170767e-05	1.53230749379012e-05	2.15059443184691e-05	2.57480425298244e-05	1.0896087644166801e-05	9.03075011462895e-06	0.031310656441913	0.0	0.00015260419051107	0.0	9.41560479568138e-05	7.091101312498391e-05
Deferribacterota	8.62199038648072e-05	3.16972371017869e-05	7.456876880997191e-05	4.32111897037707e-05	4.6815834767642e-05	5.13802006396835e-05	5.01460133919353e-05	3.12711731901809e-05	3.78267283662636e-05	5.14329589748677e-05	5.6070424453113096e-05	6.10756956903462e-05	3.65736206665339e-05	5.42700935021192e-05	3.1061455922546e-05	3.7876396692128e-05	2.88049225396857e-05	1.84929853984238e-05	1.34412938051765e-05	2.03740525122339e-05	1.38643305929824e-05	1.15564565922981e-05	1.3956613813517499e-05	0.00136825023069335	0.00029137529137528997	0.00068671885729982	0.00049333991119881	0.00020400477057309	0.00010314329181815
Dictyoglomota	2.15549759662018e-05	1.0249406008961e-05	1.19310030095955e-05	9.97181300856246e-06	2.75387263339071e-06	4.28168338664029e-06	1.76985929618595e-05	3.47457479890898e-06	0.0	3.67378278391912e-06	1.6020121272318e-05	1.52689239225866e-05	8.12747125922976e-06	7.87791679869472e-06	9.429370547915759e-06	5.73884798365576e-06	4.98546736263791e-06	1.81898217033677e-06	2.1506070088282396e-06	3.77297268745072e-06	9.90309328070169e-07	1.6509223703283e-06	1.23146592472213e-06	6.36395456136443e-05	0.0	0.0	0.0	7.84633732973448e-06	1.2892911477269801e-05
Coprothermobacterota	0.0	1.13882288988456e-06	0.0	6.64787533904164e-06	2.75387263339071e-06	8.56336677328058e-06	5.89953098728651e-06	6.94914959781797e-06	1.68118792738949e-05	3.67378278391912e-06	4.00503031807951e-06	0.0	0.0	7.002592709950861e-06	1.1093377115195e-06	0.0	2.21576327228352e-06	9.09491085168383e-07	2.41943288493177e-06	1.88648634372536e-06	9.90309328070169e-07	1.32073789626264e-06	1.23146592472213e-06	0.0	0.0	0.0	0.0	3.92316866486724e-05	6.4464557386349005e-06
Nitrososphaerota	8.62199038648072e-05	7.21254496926886e-05	0.0023086490823567302	0.00167526458543849	0.00393803786574871	0.00514658343074163	0.00515324031739477	0.00256771077639374	0.00645576164117566	0.00757534010044122	0.0173738215198289	0.00167576440050387	0.0012475668382917699	0.00017856611410373998	7.210695124876758e-05	0.0002249628409593	4.2653442991457705e-05	2.24341134341535e-05	4.19368366721507e-05	3.39567541870564e-05	2.52528878657893e-05	3.46693697768943e-05	4.47432619315707e-05	0.00035001750087504	0.00087412587412587	0.00013734377145996002	0.0	0.00011769505994601	3.86787344318094e-05
Candidatus Bathyarchaeota	2.15549759662018e-05	9.11058311907646e-06	6.26377658003764e-05	2.32675636866457e-05	1.10154905335628e-05	0.0	2.06483584555028e-05	1.38982991956359e-05	2.1014849092368697e-05	1.4695131135676502e-05	2.4030181908477e-05	3.43550788258198e-05	4.06373562961488e-05	1.66311576861333e-05	6.93336069699688e-06	1.72165439509673e-05	6.09334899877967e-06	4.85061912089804e-06	2.6882587610352996e-06	4.52756722494086e-06	6.93216529649119e-06	7.26405842944453e-06	6.97830690675874e-06	0.00028637795526139	0.0	3.05208381022143e-05	0.0	0.0	0.0
Thermoproteota	0.00012932985579721	9.24344578956299e-05	0.00012527553160075	7.31266287294581e-05	8.26161790017212e-05	7.2788617572885e-05	8.25934338220112e-05	0.00010076266916836	6.72475170955797e-05	0.00010286591794973001	9.21156973158287e-05	8.016185059357941e-05	6.501977007383809e-05	8.22804643419226e-05	4.5482846172299604e-05	6.88661758038691e-05	5.76098450793714e-05	3.69859707968476e-05	3.0108498123595398e-05	3.84843214119973e-05	4.7039693083333e-05	3.4339185302828696e-05	4.02278868742562e-05	0.00025455818245457	0.0	6.10416762044286e-05	0.0	0.00018831209591362	0.00012248265903406
Candidatus Korarchaeota	0.0	5.69411444942279e-07	0.0	0.0	5.50774526678141e-06	0.0	0.0	3.47457479890898e-06	0.0	0.0	0.0	3.81723098064664e-06	0.0	8.75324088743857e-07	2.77334427879875e-07	0.0	0.0	0.0	0.0	3.7729726874507206e-07	4.95154664035085e-07	3.3018447406566e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Euryarchaeota	0.00344879615459229	0.0055065882802218	0.00501102126403011	0.00396213370206882	0.00473390705679862	0.00409328931762812	0.00398513318191204	0.00412084571150605	0.00431224703375405	0.0039897281033361605	0.0041291862579399706	0.004164598999885479	0.00448636413509483	0.00209027392392033	0.0020001358938696603	0.00219109216015977	0.0023930243340662	0.00350972609766479	0.0014207447552071599	0.00248374792014881	0.00423060144951576	0.00332759912963373	0.0038766547310252705	0.0130461068507971	0.00495337995337995	0.00212119824810389	0.00049333991119881	0.00396240035151591	0.00152136355431784
Candidatus Woesearchaeota	0.0	3.5113705771440504e-05	9.54480240767641e-05	3.32393766952082e-05	3.30464716006885e-05	2.9971783706482002e-05	2.3598123949145998e-05	3.47457479890898e-05	3.36237585477899e-05	2.20426967035147e-05	4.80603638169541e-05	3.05378478451731e-05	5.2828563184993395e-05	1.3129861331157901e-05	6.10135741335726e-06	1.72165439509673e-05	1.2186697997559301e-05	7.27592868134707e-06	7.79595040700238e-06	1.09416207936071e-05	7.42731996052627e-06	6.27350500724755e-06	7.3887955483327804e-06	0.0005727559105227901	0.0	3.05208381022143e-05	0.0	0.00029031448120017	1.93393672159047e-05
Nanoarchaeota	0.0	1.13882288988456e-06	1.49137537619944e-05	6.64787533904164e-06	5.50774526678141e-06	0.0	1.1799061974572999e-05	3.47457479890898e-06	0.0	0.0	4.00503031807951e-06	3.81723098064664e-06	4.06373562961488e-06	2.6259722662315702e-06	2.218675423039e-06	1.14776959673115e-06	5.53940818070879e-07	3.0316369505612804e-07	2.6882587610352995e-07	0.0	4.95154664035085e-07	6.60368948131321e-07	0.0	0.0	0.0	1.5260419051107097e-05	0.0	7.84633732973448e-06	0.0
Candidatus Micrarchaeota	0.0	1.19576403437879e-05	3.87757597811854e-05	1.32957506780833e-05	1.92771084337349e-05	2.9971783706482002e-05	1.76985929618595e-05	2.0847448793453896e-05	3.36237585477899e-05	7.34756556783824e-06	1.20150909542385e-05	1.90861549032332e-05	2.4382413777689302e-05	1.5755833597389403e-05	1.1093377115195e-05	2.2955391934623e-05	1.5510342905984602e-05	1.21265478022451e-05	6.18299515038119e-06	1.32054044060775e-05	1.1883711936842e-05	8.25461185164151e-06	8.62026147305491e-06	9.54593184204665e-05	0.0	1.5260419051107097e-05	0.0	2.35390119892034e-05	0.0
Candidatus Diapherotrites	0.0	3.60627248463443e-06	1.19310030095955e-05	1.32957506780833e-05	2.75387263339071e-06	0.0	2.94976549364326e-06	6.94914959781797e-06	4.20296981847373e-06	0.0	4.00503031807951e-06	0.0	1.21912068888446e-05	3.5012963549754304e-06	8.320032836396259e-07	1.14776959673115e-06	5.53940818070879e-07	3.0316369505612804e-07	1.34412938051765e-06	2.26378361247043e-06	4.95154664035085e-07	6.60368948131321e-07	4.10488641574043e-07	0.0	0.0	0.0	0.0	7.84633732973448e-06	6.4464557386349005e-06
Candidatus Altiarchaeota	2.15549759662018e-05	5.69411444942279e-07	0.0	3.32393766952082e-06	0.0	0.0	0.0	3.47457479890898e-06	0.0	0.0	8.01006063615901e-06	0.0	0.0	0.0	0.0	3.4433087901934603e-06	0.0	3.0316369505612804e-07	5.376517522070599e-07	7.545945374901431e-07	9.90309328070169e-07	3.3018447406566e-07	1.23146592472213e-06	0.00015909886403411	0.0	0.0	0.0	2.35390119892034e-05	6.4464557386349005e-06
Candidatus Aenigmarchaeota	0.0	5.69411444942279e-07	0.0	3.32393766952082e-06	2.75387263339071e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.75324088743857e-07	2.77334427879875e-07	0.0	5.53940818070879e-07	0.0	1.0753035044141198e-06	3.7729726874507206e-07	4.95154664035085e-07	6.60368948131321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Huberarchaea	0.0	0.0	0.0	0.0	2.75387263339071e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7729726874507206e-07	0.0	0.0	4.10488641574043e-07	0.0	0.0	0.0	0.0	7.84633732973448e-06	0.0
Candidatus Nanohaloarchaeota	0.0	5.69411444942279e-07	2.98275075239888e-06	3.32393766952082e-06	0.0	4.28168338664029e-06	0.0	3.47457479890898e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0316369505612804e-07	2.6882587610352995e-07	0.0	0.0	0.0	0.0	3.18197728068222e-05	0.0	0.0	0.0	0.0	6.4464557386349005e-06
Candidatus Thermoplasmatota	2.15549759662018e-05	1.15780327138263e-05	4.1758510533584296e-05	1.66196883476041e-05	5.50774526678141e-06	4.28168338664029e-06	8.84929648092977e-06	1.38982991956359e-05	8.40593963694747e-06	2.20426967035147e-05	8.01006063615901e-06	1.14516929419399e-05	3.2509885036919e-05	8.75324088743857e-06	4.714685273957879e-06	6.8866175803869095e-06	1.16327571794885e-05	6.0632739011225505e-06	4.57003989376001e-06	1.16962153310972e-05	1.58449492491227e-05	5.94332053318189e-06	8.20977283148087e-06	6.36395456136443e-05	0.0	0.00012208335240885	0.0	3.92316866486724e-05	1.2892911477269801e-05
Candidatus Heimdallarchaeota	4.31099519324036e-05	7.9717602291919e-06	1.19310030095955e-05	1.66196883476041e-05	8.26161790017212e-06	4.28168338664029e-06	8.84929648092977e-06	1.0423724396726899e-05	1.26089094554212e-05	2.20426967035147e-05	4.00503031807951e-06	3.81723098064664e-06	2.03186781480744e-05	1.8381805863620998e-05	4.43735084607801e-06	4.59107838692461e-06	5.53940818070879e-06	1.81898217033677e-06	4.83886576986354e-06	3.01837814996057e-06	2.47577332017542e-06	2.31129131845962e-06	2.46293184944426e-06	3.18197728068222e-05	0.0	0.0	0.0	3.1385349318937896e-05	3.22322786931745e-05
Candidatus Lokiarchaeota	0.0	6.64313352432659e-06	1.19310030095955e-05	9.97181300856246e-06	5.50774526678141e-06	4.28168338664029e-06	2.94976549364326e-06	1.0423724396726899e-05	4.20296981847373e-06	3.67378278391912e-06	8.01006063615901e-06	3.81723098064664e-06	2.03186781480744e-05	3.5012963549754304e-06	3.05067870667863e-06	2.2955391934622996e-06	3.32364490842527e-06	1.51581847528064e-06	1.0753035044141198e-06	1.5091890749802901e-06	3.96123731228068e-06	1.6509223703283e-06	4.10488641574043e-07	0.00015909886403411	0.0	0.00016786460956217	0.0	1.5692674659469e-05	1.93393672159047e-05
Candidatus Odinarchaeota	0.0	1.8980381498076e-07	0.0	0.0	0.0	0.0	5.89953098728651e-06	0.0	0.0	0.0	0.0	0.0	4.06373562961488e-06	2.6259722662315702e-06	0.0	0.0	5.53940818070879e-07	0.0	0.0	3.7729726874507206e-07	0.0	0.0	8.20977283148087e-07	0.0	0.0	0.0	0.0	7.84633732973448e-06	0.0
Candidatus Thorarchaeota	0.0	3.79607629961519e-07	0.0	0.0	0.0	0.0	2.94976549364326e-06	0.0	0.0	3.67378278391912e-06	4.00503031807951e-06	0.0	0.0	8.75324088743857e-07	0.0	0.0	5.53940818070879e-07	9.09491085168383e-07	2.6882587610352995e-07	7.545945374901431e-07	0.0	6.60368948131321e-07	4.10488641574043e-07	0.0	0.0	1.5260419051107097e-05	0.0	0.0	6.4464557386349005e-06
